#Parameters = {a=1.651; b=0.8255; h_box=10; l_cone=10; l_rect=10; l_total=25; l_zyl=5; r1=1; r4=9.525; r_sub=19.05; w_box=10}
#"Time / ns"	"i1 [Real Part / W^(1/2)]"
#--------------------------------------
0.038369130343199	-0.53796124458313
0.038593508303165	-0.64928984642029
0.038817889988422	-0.73836135864258
0.039042271673679	-0.80066078901291
0.039266653358936	-0.83267623186111
0.039491035044193	-0.83208757638931
0.039715413004160	-0.79790771007538
0.039939794689417	-0.73056584596634
0.040164176374674	-0.63192945718765
0.040388558059931	-0.50526088476181
0.040612936019897	-0.35510933399200
0.040837317705154	-0.18714123964310
0.041061699390411	-0.0079164048656821
0.041286081075668	0.17538204789162
0.041510462760925	0.35525137186050
0.041734840720892	0.52419340610504
0.041959222406149	0.67504459619522
0.042183604091406	0.80129659175873
0.042407985776663	0.89739185571671
0.042632363736629	0.95898115634918
0.042856745421886	0.98312902450562
0.043081127107143	0.96845889091492
0.043305508792400	0.91522824764252
0.043529890477657	0.82533192634583
0.043754268437624	0.70223098993301
0.043978650122881	0.55081087350845
0.044203031808138	0.37717491388321
0.044427413493395	0.18838216364384
0.044651791453362	-0.0078584570437670
0.044876173138618	-0.20352332293987
0.045100554823875	-0.39062362909317
0.045324936509132	-0.56155276298523
0.045549318194389	-0.70941573381424
0.045773696154356	-0.82832551002502
0.045998077839613	-0.91365253925323
0.046222459524870	-0.96221691370010
0.046446841210127	-0.97241359949112
0.046671222895384	-0.94426691532135
0.046895600855350	-0.87941122055054
0.047119982540607	-0.78100025653839
0.047344364225864	-0.65354973077774
0.047568745911121	-0.50272166728973
0.047793123871088	-0.33506083488464
0.048017505556345	-0.15769642591476
0.048241887241602	0.021977171301842
0.048466268926859	0.19662496447563
0.048690650612116	0.35928681492805
0.048915028572083	0.50366926193237
0.049139410257339	0.62440109252930
0.049363791942596	0.71724158525467
0.049588173627853	0.77923345565796
0.049812551587820	0.80879431962967
0.050036933273077	0.80574500560760
0.050261314958334	0.77127456665039
0.050485696643591	0.70784556865692
0.050710078328848	0.61904621124268
0.050934456288815	0.50939702987671
0.051158837974072	0.38412356376648
0.051383219659328	0.24890506267548
0.051607601344585	0.10961315035820
0.051831979304552	-0.027948580682278
0.052056360989809	-0.15829142928123
0.052280742675066	-0.27646461129189
0.052505124360323	-0.37824493646622
0.052729506045580	-0.46028634905815
0.052953884005547	-0.52022367715836
0.053178265690804	-0.55672842264175
0.053402647376060	-0.56951618194580
0.053627029061317	-0.55930691957474
0.053851410746574	-0.52774351835251
0.054075788706541	-0.47727298736572
0.054300170391798	-0.41099846363068
0.054524552077055	-0.33251002430916
0.054748933762312	-0.24570319056511
0.054973311722279	-0.15459376573563
0.055197693407536	-0.063138119876385
0.055422075092793	0.024933703243732
0.055646456778049	0.10626478493214
0.055870838463306	0.17799285054207
0.056095216423273	0.23784235119820
0.056319598108530	0.28418475389481
0.056543979793787	0.31606626510620
0.056768361479044	0.33320394158363
0.056992739439011	0.33595225214958
0.057217121124268	0.32524350285530
0.057441502809525	0.30250710248947
0.057665884494781	0.26957204937935
0.057890266180038	0.22855895757675
0.058114644140005	0.18176671862602
0.058339025825262	0.13155981898308
0.058563407510519	0.080261133611202
0.058787789195776	0.030054675415158
0.059012167155743	-0.017097864300013
0.059236548841000	-0.059524193406105
0.059460930526257	-0.095890223979950
0.059685312211514	-0.12522991001606
0.059909693896770	-0.14695620536804
0.060134071856737	-0.16085430979729
0.060358453541994	-0.16705879569054
0.060582835227251	-0.16601720452309
0.060807216912508	-0.15844286978245
0.061031598597765	-0.14525994658470
0.061255976557732	-0.12754407525063
0.061480358242989	-0.10646151751280
0.061704739928246	-0.083209961652756
0.061929121613503	-0.058963350951672
0.062153499573469	-0.034822963178158
0.062377881258726	-0.011776451952755
0.062602259218693	0.0093341013416648
0.062826640903950	0.027834482491016
0.063051022589207	0.043230906128883
0.063275404274464	0.055213224142790
0.063499785959721	0.063649572432041
0.063724167644978	0.068573556840420
0.063948549330235	0.070165298879147
0.064172931015491	0.068727917969227
0.064397312700748	0.064660951495171
0.064621694386005	0.058432262390852
0.064846068620682	0.050549931824207
0.065070450305939	0.041535407304764
0.065294831991196	0.031898997724056
0.065519213676453	0.022118652239442
0.065743595361710	0.012622562237084
0.065967977046967	0.0037760201375932
0.066192358732224	-0.0041273618116975
0.066416740417480	-0.010870158672333
0.066641122102737	-0.016311652958393
0.066865496337414	-0.020384810864925
0.067089878022671	-0.023090269416571
0.067314259707928	-0.024487972259521
0.067538641393185	-0.024687130004168
0.067763023078442	-0.023835169151425
0.067987404763699	-0.022106319665909
0.068211786448956	-0.019690411165357
0.068436168134212	-0.016782367601991
0.068660549819469	-0.013572834432125
0.068884924054146	-0.010240190662444
0.069109305739403	-0.0069441800005734
0.069333687424660	-0.0038212260697037
0.069558069109917	-0.00098144321236759
0.069782450795174	0.0014927423326299
0.070006832480431	0.0035465105902404
0.070231214165688	0.0051513053476810
0.070455595850945	0.0063024628907442
0.070679977536201	0.0070160650648177
0.070904351770878	0.0073252716101706
0.071128733456135	0.0072763776406646
0.071353115141392	0.0069248219951987
0.071577496826649	0.0063313366845250
0.071801878511906	0.0055584129877388
0.072026260197163	0.0046671899035573
0.072250641882420	0.0037148678675294
0.072475023567677	0.0027526819612831
0.072699405252934	0.0018244578968734
0.072923779487610	0.00096572987968102
0.073148161172867	0.00020337855676189
0.073372542858124	-0.00044426927343011
0.073596924543381	-0.00096695520915091
0.073821306228638	-0.0013616995420307
0.074045687913895	-0.0016317913541570
0.074270069599152	-0.0017856413032860
0.074494451284409	-0.0018355738138780
0.074718832969666	-0.0017966252053156
0.074943207204342	-0.0016854061977938
0.075167588889599	-0.0015190723352134
0.075391970574856	-0.0013144357362762
0.075616352260113	-0.0010872374987230
0.075840733945370	-0.00085159105947241
0.076065115630627	-0.00061959470622241
0.076289497315884	-0.00040110503323376
0.076513879001141	-0.00020365526142996
0.076738260686398	-3.2498552172910e-05
0.076962634921074	0.00010924667003565
0.077187016606331	0.00022037386952434
0.077411398291588	0.00030131192761473
0.077635779976845	0.00035381774068810
0.077860161662102	0.00038065845728852
0.078084543347359	0.00038530043093488
0.078308925032616	0.00037161938962527
0.078533306717873	0.00034364211023785
0.078757688403130	0.00030532688833773
0.078982070088387	0.00026038679061458
0.079206444323063	0.00021215682500042
0.079430826008320	0.00016350366058759
0.079655207693577	0.00011677468864946
0.079879589378834	7.3781950050034e-05
0.080103971064091	3.5815159208141e-05
0.080328352749348	3.6780343179998e-06
0.080552734434605	-2.2258369426709e-05
0.080777116119862	-4.1991028410848e-05
0.081001497805119	-5.5814416555222e-05
0.081225872039795	-6.4248735725414e-05
0.081450253725052	-6.7970700911246e-05
0.081674635410309	-6.7749933805317e-05
0.081899017095566	-6.4393039792776e-05
0.082123398780823	-5.8696768974187e-05
0.082347780466080	-5.1410821470199e-05
0.082572162151337	-4.3210362491664e-05
0.082796543836594	-3.4677676012507e-05
0.083020925521851	-2.6292136681150e-05
0.083245299756527	-1.8427379472996e-05
0.083469681441784	-1.1354314665368e-05
0.083694063127041	-5.2487375796773e-06
0.083918444812298	-2.0217783003318e-07
0.084142826497555	3.7652098399121e-06
0.084367208182812	6.6907878135680e-06
0.084591589868069	8.6555246525677e-06
0.084815971553326	9.7707552413340e-06
0.085040353238583	1.0166163519898e-05
0.085264727473259	9.9793442132068e-06
0.085489109158516	9.3471680884250e-06
0.085713490843773	8.3990098573850e-06
0.085937872529030	7.2518078013672e-06
0.086162254214287	6.0068196034990e-06
0.086386635899544	4.7478815758950e-06
0.086611017584801	3.5409454994806e-06
0.086835399270058	2.4346434202016e-06
0.087059780955315	1.4616232419939e-06
0.087284155189991	6.4042239955597e-07
0.087508536875248	-2.2336275051771e-08
0.087732918560505	-5.2961502206017e-07
0.087957300245762	-8.9164893779525e-07
0.088181681931019	-1.1237700618949e-06
0.088406063616276	-1.2444529602362e-06
0.088630445301533	-1.2736363714794e-06
0.088854826986790	-1.2313481647652e-06
0.089079208672047	-1.1366389571776e-06
0.089303582906723	-1.0068113169837e-06
0.089527964591980	-8.5691846152258e-07
0.089752346277237	-6.9949908265698e-07
0.089976727962494	-5.4450646302939e-07
0.090201109647751	-3.9939257590049e-07
0.090425491333008	-2.6930590024676e-07
0.090649873018265	-1.5736621605811e-07
0.090874254703522	-6.4983339598257e-08
0.091098636388779	7.8078334908582e-09
0.091323010623455	6.2017939228554e-08
0.091547392308712	9.9396089581205e-08
0.091771773993969	1.2215660660786e-07
0.091996155679226	1.3274650711992e-07
0.092220537364483	1.3365659867759e-07
0.092444919049740	1.2727622333841e-07
0.092669300734997	1.1578898551079e-07
0.092893682420254	1.0110536408092e-07
0.093118064105511	8.4826858426368e-08
0.093342445790768	6.8236019501455e-08
0.093566820025444	5.2306504016997e-08
0.093791201710701	3.7727676982513e-08
0.094015583395958	2.4938771048255e-08
0.094239965081215	1.4168319850683e-08
0.094464346766472	5.4753526157469e-09
0.094688728451729	-1.2104282021141e-09
0.094913110136986	-6.0514731003991e-09
0.095137491822243	-9.2695584541502e-09
0.095361873507500	-1.1118058473869e-08
0.095586247742176	-1.1859577320195e-08
0.095810629427433	-1.1748853445681e-08
0.096035011112690	-1.1020541812456e-08
0.096259392797947	-9.8813162097144e-09
0.096483774483204	-8.5056264254035e-09
0.096708156168461	-7.0343983971100e-09
0.096932537853718	-5.5759912243047e-09
0.097156919538975	-4.2087555662818e-09
0.097381301224232	-2.9846327631589e-09
0.097605675458908	-1.9333088463469e-09
0.097830057144165	-1.0665353045169e-09
0.098054438829422	-3.8232411680994e-10
0.098278820514679	1.3119591524280e-10
0.098503202199936	4.9239312627236e-10
0.098727583885193	7.2329026101770e-10
0.098951965570450	8.4728396521072e-10
0.099176347255707	8.8740814696564e-10
0.099400728940964	8.6509527319478e-10
0.099625103175640	7.9937306773914e-10
0.099849484860897	7.0642469651716e-10
0.10007386654615	5.9943799923801e-10
0.10029824823141	4.8867404567332e-10
0.10052262991667	3.8168948557349e-10
0.10074701160192	2.8365645943218e-10
0.10097139328718	1.9773484238872e-10
0.10119577497244	1.2545862959623e-10
0.10142015665770	6.7110317303332e-11
0.10164453089237	2.2063408391948e-11
0.10186891257763	-1.0918118839576e-11
0.10209329426289	-3.3429516099748e-11
0.10231767594814	-4.7225223731573e-11
0.10254205763340	-5.4066910670780e-11
0.10276643931866	-5.5615005656318e-11
0.10299082100391	-5.3357908369467e-11
0.10321520268917	-4.8572281613479e-11
0.10343958437443	-4.2307851666479e-11
0.10366395860910	-3.5390593233764e-11
0.10388834029436	-2.8438671556552e-11
0.10411272197962	-2.1886470066845e-11
0.10433710366488	-1.6012831685619e-11
0.10456148535013	-1.0970516162168e-11
0.10478586703539	-6.8147024481768e-12
0.10501024872065	-3.5290106340652e-12
0.10523463040590	-1.0481875784007e-12
0.10545901209116	7.2299187036523e-13
0.10568338632584	1.8946521868762e-12
0.10590776801109	2.5803751496634e-12
0.10613214969635	2.8890162831474e-12
0.10635653138161	2.9193140960171e-12
0.10658091306686	2.7567859019889e-12
0.10680529475212	2.4724146341359e-12
0.10702967643738	2.1226607711117e-12
0.10725405812263	1.7503977867844e-12
0.10747843980789	1.3864233112254e-12
0.10770282149315	1.0512748440869e-12
0.10792719572783	7.5713811305625e-13
0.10815157741308	5.0969683118227e-13
0.10837595909834	3.0982145017913e-13
0.10860034078360	1.5503897265404e-13
0.10882472246885	4.0755847454483e-14
0.10904910415411	-3.8767857739146e-14
0.10927348583937	-8.9678556193431e-14
0.10949786752462	-1.1799800503018e-13
0.10972224920988	-1.2926969607599e-13
0.10994662344456	-1.2834988605791e-13
0.11017100512981	-1.1931070281052e-13
0.11039538681507	-1.0542636913208e-13
0.11061976850033	-8.9216503108835e-14
0.11084415018559	-7.2525495266491e-14
0.11106853187084	-5.6621021890177e-14
0.11129291355610	-4.2298907703287e-14
0.11151729524136	-2.9985305145981e-14
0.11174167692661	-1.9830164460911e-14
0.11196605116129	-1.1788608995499e-14
0.11219043284655	-5.6886025465088e-15
0.11241481453180	-1.2848814301072e-15
0.11263919621706	1.7000147127763e-15
0.11286357790232	3.5461525615911e-15
0.11308795958757	4.5162860776193e-15
0.11331234127283	4.8437672262361e-15
0.11353672295809	4.7265158434795e-15
0.11376110464334	4.3254415077899e-15
0.11398547887802	3.7659419412940e-15
0.11420986056328	3.1413411165381e-15
0.11443424224854	2.5173823427563e-15
0.11465862393379	1.9371065403719e-15
0.11488300561905	1.4256461298423e-15
0.11510738730431	9.9463256759898e-16
0.11533176898956	6.4603785222237e-16
0.11555615067482	3.7537472079524e-16
0.11578053236008	1.7424971208502e-16
0.11600490659475	3.2311004832746e-17
0.11622928828001	-6.1339134955061e-17
0.11645366996527	-1.1718269367856e-16
0.11667805165052	-1.4468794458849e-16
0.11690243333578	-1.5199185675311e-16
0.11712681502104	-1.4578830656143e-16
0.11735119670630	-1.3135865031870e-16
0.11757557839155	-1.1269263819961e-16
0.11779996007681	-9.2659634017667e-17
0.11802433431149	-7.3200124080574e-17
0.11824871599674	-5.5516478274403e-17
0.11847309768200	-4.0249553124369e-17
0.11869747936726	-2.7633245529200e-17
0.11892186105251	-1.7623557752114e-17
0.11914624273777	-1.0001836178711e-17
0.11937062442303	-4.4537980847463e-18
0.11959500610828	-6.2719543060277e-19
0.11981938779354	1.8284891546982e-18
0.12004376202822	3.2368013706973e-18
0.12026814371347	3.8801967200066e-18
0.12049252539873	3.9940895641878e-18
0.12071690708399	3.7665594746347e-18
0.12094128876925	3.3416918014769e-18
0.12116567045450	2.8249847464493e-18
0.12139005213976	2.2896648868682e-18
0.12161443382502	1.7831094059081e-18
0.12183881551027	1.3328500796795e-18
0.12206319719553	9.5186216666860e-19
0.12228757143021	6.4299845771165e-19
0.12251195311546	4.0254912530955e-19
0.12273633480072	2.2297857993134e-19
0.12296071648598	9.4934969603085e-20
0.12318509817123	8.6488098455727e-21
0.12340947985649	-4.5159418247973e-20
0.12363386154175	-7.4749688242912e-20
0.12385824322701	-8.7110338609171e-20
0.12408262491226	-8.7899229806651e-20
0.12430699914694	-8.1510177228171e-20
0.12453138083220	-7.1212424836739e-20
0.12475576251745	-5.9324798996238e-20
0.12498014420271	-4.7397914388383e-20
0.12520451843739	-3.6387067685445e-20
0.12542890012264	-2.6805887964619e-20
0.12565328180790	-1.8855913258509e-20
0.12587766349316	-1.2531127120628e-20
0.12610204517841	-7.6987169794602e-21
0.12632642686367	-4.1587850272392e-21
0.12655080854893	-1.6863433880086e-21
0.12677519023418	-5.9058343037522e-23
0.12699957191944	9.2597396773895e-22
0.12722395360470	1.4435288206944e-21
0.12744833528996	1.6372014683118e-21
0.12767271697521	1.6200588771309e-21
0.12789709866047	1.4775013869459e-21
0.12812148034573	1.2712439214006e-21
0.12834586203098	1.0436551521072e-21
0.12857024371624	8.2196367974930e-22
0.12879462540150	6.2204012356246e-22
0.12901900708675	4.5161335142107e-22
0.12924338877201	3.1288018317397e-22
0.12946775555611	2.0453396223953e-22
0.12969213724136	1.2327504122340e-22
0.12991651892662	6.4883575951600e-23
0.13014090061188	2.4940137285706e-23
0.13036528229713	-7.2569922842649e-25
0.13058966398239	-1.5787457518970e-23
0.13081404566765	-2.3315031756131e-23
0.13103842735291	-2.5761503993388e-23
0.13126280903816	-2.5007084755289e-23
0.13148719072342	-2.2433490738599e-23
0.13171157240868	-1.9010243039889e-23
0.13193595409393	-1.5380807610938e-23
0.13216033577919	-1.1941314899606e-23
0.13238471746445	-8.9082267605655e-24
0.13260909914970	-6.3736663703274e-24
0.13283348083496	-4.3487247187888e-24
0.13305786252022	-2.7959429430806e-24
0.13328224420547	-1.6526124190868e-24
0.13350661098957	-8.4665403842886e-25
0.13373099267483	-3.0675206356546e-25
0.13395537436008	3.1769058760355e-26
0.13417975604534	2.2407941604639e-25
0.13440413773060	3.1499529024647e-25
0.13462851941586	3.3938716525874e-25
0.13485290110111	3.2328796864547e-25
0.13507728278637	2.8531351121901e-25
0.13530166447163	2.3814088633386e-25
0.13552604615688	1.8989059117052e-25
0.13575042784214	1.4533083384083e-25
0.13597480952740	1.0687220070784e-25
0.13619919121265	7.5352184718962e-26
0.13642357289791	5.0628532066285e-26
0.13664795458317	3.2008897127446e-26
0.13687233626842	1.8547528121721e-26
0.13709671795368	9.2386736172739e-27
0.13732109963894	3.1330435148869e-27
0.13754546642303	-6.0047231214738e-28
0.13776984810829	-2.6501525962217e-27
0.13799422979355	-3.5602898878198e-27
0.13821861147881	-3.7436191592260e-27
0.13844299316406	-3.5003969332232e-27
0.13866737484932	-3.0395401938659e-27
0.13889175653458	-2.4990187105098e-27
0.13911613821983	-1.9639506903844e-27
0.13934051990509	-1.4817311508978e-27
0.13956490159035	-1.0740834262650e-27
0.13978928327560	-7.4624989779444e-28
0.14001366496086	-4.9371257457791e-28
0.14023804664612	-3.0689089403291e-28
0.14046242833138	-1.7426033211347e-28
0.14068681001663	-8.4287872626277e-29
0.14091119170189	-2.6520160658506e-29
0.14113557338715	7.9075960131228e-30
0.14135995507240	2.6136100134940e-29
0.14158432185650	3.3668938768908e-29
0.14180870354176	3.4576075846838e-29
0.14203308522701	3.1743369936385e-29
0.14225746691227	2.7124186455846e-29
0.14248184859753	2.1968271878563e-29
0.14270623028278	1.7016146268153e-29
0.14293061196804	1.2655720503439e-29
0.14315499365330	9.0429475139831e-30
0.14337937533855	6.1908818698486e-30
0.14360375702381	4.0326832695355e-30
0.14382813870907	2.4641036077982e-30
0.14405252039433	1.3705178914203e-30
0.14427690207958	6.4280587319066e-31
0.14450128376484	1.8553966393054e-31
0.14472566545010	-7.9863979570573e-32
0.14495004713535	-2.1506658914537e-31
0.14517442882061	-2.6642840421133e-31
0.14539881050587	-2.6740034996036e-31
0.14562319219112	-2.4110322477880e-31
0.14584755897522	-2.0275516661147e-31
0.14607194066048	-1.6177621102768e-31
0.14629632234573	-1.2350821578059e-31
0.14652070403099	-9.0554495311711e-32
0.14674508571625	-6.3779302455136e-32
0.14696946740150	-4.3022752346734e-32
0.14719384908676	-2.7589930929866e-32
0.14741823077202	-1.6568597282944e-32
0.14764261245728	-9.0223246881121e-33
0.14786699414253	-4.0968182178065e-33
0.14809137582779	-1.0687253009631e-33
0.14831575751305	6.4149720561547e-34
0.14854013919830	1.4773462390921e-33
0.14876452088356	1.7643235320492e-33
0.14898890256882	1.7316648092345e-33
0.14921328425407	1.5338155183376e-33
0.14943766593933	1.2695693473896e-33
0.14966204762459	9.9799240796072e-34
0.14988641440868	7.5099151974094e-34
0.15011079609394	5.4279829181661e-34
0.15033517777920	3.7683047401276e-34
0.15055955946445	2.5044878304641e-34
0.15078394114971	1.5810249785879e-34
0.15100832283497	9.3294004549098e-35
0.15123270452023	4.9713131203932e-35
0.15145708620548	2.1814266548907e-35
0.15168146789074	5.0390222837667e-36
0.15190584957600	-4.1713189031068e-36
0.15213023126125	-8.4751578620993e-36
0.15235461294651	-9.7781830184925e-36
0.15257899463177	-9.3906085261132e-36
0.15280337631702	-8.1727636622658e-36
0.15302775800228	-6.6590607030381e-36
0.15325213968754	-5.1574488195838e-36
0.15347652137280	-3.8254201480954e-36
0.15370090305805	-2.7256615623771e-36
0.15392526984215	-1.8651236821781e-36
0.15414965152740	-1.2212711170654e-36
0.15437403321266	-7.5884549369745e-37
0.15459841489792	-4.3989754210753e-37
0.15482279658318	-2.2925085930926e-37
0.15504717826843	-9.7009605766113e-38
0.15527155995369	-1.9268974923238e-38
0.15549594163895	2.2178084548161e-38
0.15572032332420	4.0618149390796e-38
0.15594470500946	4.5357850869784e-38
0.15616908669472	4.2644516653312e-38
0.15639346837997	3.6475028312220e-38
0.15661785006523	2.9257971278152e-38
0.15684223175049	2.2327443346279e-38
0.15706661343575	1.6324074734237e-38
0.15729099512100	0.0000000000000
0.15751537680626	0.0000000000000
0.15773975849152	0.0000000000000
0.15796414017677	0.0000000000000
0.15818850696087	0.0000000000000
0.15841288864613	0.0000000000000
0.15863727033138	0.0000000000000
0.15886165201664	0.0000000000000
0.15908603370190	0.0000000000000
0.15931041538715	0.0000000000000
0.15953479707241	0.0000000000000
0.15975917875767	0.0000000000000
0.15998356044292	0.0000000000000
0.16020794212818	0.0000000000000
0.16043232381344	0.0000000000000
0.16065670549870	0.0000000000000
0.16088108718395	0.0000000000000
0.16110546886921	0.0000000000000
0.16132985055447	0.0000000000000
0.16155423223972	0.0000000000000
0.16177861392498	0.0000000000000
0.16200299561024	0.0000000000000
0.16222736239433	0.0000000000000
0.16245174407959	0.0000000000000
0.16267612576485	0.0000000000000
0.16290050745010	0.0000000000000
0.16312488913536	0.0000000000000
0.16334927082062	0.0000000000000
0.16357365250587	0.0000000000000
0.16379803419113	0.0000000000000
0.16402241587639	0.0000000000000
0.16424679756165	0.0000000000000
0.16447117924690	0.0000000000000
0.16469556093216	0.0000000000000
0.16491994261742	0.0000000000000
0.16514432430267	0.0000000000000
0.16536870598793	0.0000000000000
0.16559308767319	0.0000000000000
0.16581746935844	0.0000000000000
0.16604185104370	0.0000000000000
0.16626621782780	0.0000000000000
0.16649059951305	0.0000000000000
0.16671498119831	0.0000000000000
0.16693936288357	0.0000000000000
0.16716374456882	0.0000000000000
0.16738812625408	0.0000000000000
0.16761250793934	0.0000000000000
0.16783688962460	0.0000000000000
0.16806127130985	0.0000000000000
0.16828565299511	0.0000000000000
0.16851003468037	0.0000000000000
0.16873441636562	0.0000000000000
0.16895879805088	0.0000000000000
0.16918317973614	0.0000000000000
